days
pon	uto	sre	cet	pet

hours
1	2	3	4	5	6	7

people
jocve_duration_sre_6
jocve_duration_cet_6
jocve_duration_pet_6

1

cardinality
kove_duration_pon_6
kove_duration_uto_6
kove_duration_sre_6
kove_duration_cet_6
kove_duration_pet_6

2

cardinality
kusa_duration_pon_6
kusa_duration_uto_6
kusa_duration_sre_6
kusa_duration_cet_6
kusa_duration_pet_6

1

cardinality
neol_duration_pon_6
neol_duration_uto_6
neol_duration_sre_6
neol_duration_cet_6
neol_duration_pet_6

1

//cardinality
pedra_duration_pon_6
pedra_duration_uto_6
pedra_duration_sre_6
pedra_duration_cet_6
pedra_duration_pet_6

2

cardinality
rada_duration_pon_6
rada_duration_uto_6
rada_duration_sre_6
rada_duration_cet_6
rada_duration_pet_6

2

cardinality
rojo_duration_pon_6
rojo_duration_uto_6
rojo_duration_sre_6
rojo_duration_cet_6
rojo_duration_pet_6

1

cardinality
stama_duration_pon_6
stama_duration_uto_6
stama_duration_sre_6
stama_duration_cet_6
stama_duration_pet_6

1

cardinality
zijo_duration_pon_6
zijo_duration_uto_6
zijo_duration_sre_6
zijo_duration_cet_6
zijo_duration_pet_6

1

cardinality
arsa_duration_pon_6
arsa_duration_uto_6
arsa_duration_sre_6
arsa_duration_cet_6
arsa_duration_pet_6

1

cardinality
vojo_duration_pon_6
vojo_duration_uto_6
vojo_duration_sre_6
vojo_duration_cet_6
vojo_duration_pet_6

1

cardinality
brsla_pon_1
brsla_uto_1
brsla_sre_1
brsla_cet_1
brsla_pet_1

0

cardinality
hata_pon_1
hata_uto_1
hata_sre_1
hata_cet_1
hata_pet_1

0

additional
// veronauka
pone_72_ver.v.1'_pon_1 pone_72_ver.v.1'_sre_1
pone_84_ver.v.1'_pon_1 pone_84_ver.v.1'_sre_1
rejo_82_gra.v.1'_uto_1
rejo_51_gra.v.1'_uto_2 rejo_51_gra.v.1'_uto_3 rejo_51_gra.v.1'_uto_4
rejo_52_gra.v.1'_uto_2 rejo_52_gra.v.1'_uto_3 rejo_52_gra.v.1'_uto_4
rejo_61_gra.v.1'_uto_2 rejo_61_gra.v.1'_uto_3 rejo_61_gra.v.1'_uto_4
// ruski
trina_61_rus.p.1'_pon_1
trina_61_rus.p.2'_sre_1
trina_63_rus.p.1'_sre_6
trina_63_rus.p.2'_pet_1
-64_sre_7
tada_62_fra.p.1'_pon_6 tada_62_fra.p.1'_uto_6 tada_62_fra.p.1'_sre_6 tada_62_fra.p.1'_cet_6 tada_62_fra.p.1'_pet_6 tada_62_fra.p.1'_pon_7 tada_62_fra.p.1'_uto_7 tada_62_fra.p.1'_sre_7 tada_62_fra.p.1'_cet_7 tada_62_fra.p.1'_pet_7 tada_62_fra.p.1'_pon_1 tada_62_fra.p.1'_uto_1 tada_62_fra.p.1'_sre_1 tada_62_fra.p.1'_cet_1 tada_62_fra.p.1'_pet_1
tada_62_fra.p.2'_pon_6 tada_62_fra.p.2'_uto_6 tada_62_fra.p.2'_sre_6 tada_62_fra.p.2'_cet_6 tada_62_fra.p.2'_pet_6 tada_62_fra.p.2'_pon_7 tada_62_fra.p.2'_uto_7 tada_62_fra.p.2'_sre_7 tada_62_fra.p.2'_cet_7 tada_62_fra.p.2'_pet_7 tada_62_fra.p.2'_pon_1 tada_62_fra.p.2'_uto_1 tada_62_fra.p.2'_sre_1 tada_62_fra.p.2'_cet_1 tada_62_fra.p.2'_pet_1
tada_64_fra.p.1'_pon_6 tada_64_fra.p.1'_uto_6 tada_64_fra.p.1'_sre_6 tada_64_fra.p.1'_cet_6 tada_64_fra.p.1'_pet_6 tada_64_fra.p.1'_pon_7 tada_64_fra.p.1'_uto_7 tada_64_fra.p.1'_sre_7 tada_64_fra.p.1'_cet_7 tada_64_fra.p.1'_pet_7 tada_64_fra.p.1'_pon_1 tada_64_fra.p.1'_uto_1 tada_64_fra.p.1'_sre_1 tada_64_fra.p.1'_cet_1 tada_64_fra.p.1'_pet_1
tada_64_fra.p.2'_pon_6 tada_64_fra.p.2'_uto_6 tada_64_fra.p.2'_sre_6 tada_64_fra.p.2'_cet_6 tada_64_fra.p.2'_pet_6 tada_64_fra.p.2'_pon_7 tada_64_fra.p.2'_uto_7 tada_64_fra.p.2'_sre_7 tada_64_fra.p.2'_cet_7 tada_64_fra.p.2'_pet_7 tada_64_fra.p.2'_pon_1 tada_64_fra.p.2'_uto_1 tada_64_fra.p.2'_sre_1 tada_64_fra.p.2'_cet_1 tada_64_fra.p.2'_pet_1
-tada_62_fra.p.1'_pon_6 -62_pon_7
-tada_62_fra.p.1'_uto_6 -62_uto_7
-tada_62_fra.p.1'_sre_6 -62_sre_7
-tada_62_fra.p.1'_cet_6 -62_cet_7
-tada_62_fra.p.1'_pet_6 -62_pet_7
-tada_62_fra.p.2'_pon_6 -62_pon_7
-tada_62_fra.p.2'_uto_6 -62_uto_7
-tada_62_fra.p.2'_sre_6 -62_sre_7
-tada_62_fra.p.2'_cet_6 -62_cet_7
-tada_62_fra.p.2'_pet_6 -62_pet_7
-tada_64_fra.p.1'_pon_6 -64_pon_7
-tada_64_fra.p.1'_uto_6 -64_uto_7
-tada_64_fra.p.1'_sre_6 -64_sre_7
-tada_64_fra.p.1'_cet_6 -64_cet_7
-tada_64_fra.p.1'_pet_6 -64_pet_7
-tada_64_fra.p.2'_pon_6 -64_pon_7
-tada_64_fra.p.2'_uto_6 -64_uto_7
-tada_64_fra.p.2'_sre_6 -64_sre_7
-tada_64_fra.p.2'_cet_6 -64_cet_7
-tada_64_fra.p.2'_pet_6 -64_pet_7
